item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,source,page_title,review_verdict,review_note,label_origin,category
kn4-0173,קצא״א,"אני מזכיר את השרפה שהיתה בפי-גלילות משום האפיונים המשותפים לה ולשרפה שפרצה ב-1 בספטמבר באתר קצא""א באשקלון.",קו צינור אילת-אשקלון,,קו צינור אילת-אשקלון,verified,4,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),knesset,,knesset,13_ptm_532287.docx,clean,,human_review,knesset
kn-0248,קצא״א,"לגבי קצא""א, לחברה אחראי רק שר האוצר, ויש להפנות את השאלה אליו.",קו צינור אילת-אשקלון,,קו צינור אילת-אשקלון,verified,4,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),knesset,,knesset,13_ptm_532118.docx,clean,,human_review,knesset
kn4-0176,קצא״א,"אני מאשים את הנהלת קצא""א בחוסר אחריות ציבורית, חוסר רגישות וחוסר מודעות לאיכות הסביבה.",קו צינור אילת-אשקלון,,קו צינור אילת-אשקלון,verified,4,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),knesset,,knesset,13_ptm_532287.docx,clean,,human_review,knesset
kn4-0084,קצא״א,"ניתן היה להעביר את הצנרת של קצא""א באותו זמן ובעלות מינימלית, אבל קצא""א מסרבת, יש לה הנהלה אחרת, יש לה שר אחר, כאילו היא שייכת למדינה אחרת, או רחמנא ליצלן לאוטונומיה של הפלשתינים.",קו צינור אילת-אשקלון,,קו צינור אילת-אשקלון,verified,4,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),knesset,,knesset,13_ptm_532232.docx,clean,,human_review,knesset
kn4-0180,קצא״א,"בינתיים, טרם יבשה הדיו על מסקנות ועדת החקירה בנושא קצא""א, כבר נודע על פרשייה חדשה, שרפה שפרצה בחוות הדלק פי-גלילות הסמוכה לתל-אביב.",קו צינור אילת-אשקלון,,קו צינור אילת-אשקלון,verified,4,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),knesset,,knesset,13_ptm_532287.docx,clean,,human_review,knesset
kn-0256,אח״ם,"ו-3.2 מיליוני שקל אלה מתחלקים ללא קריטריונים בשיטה של תשלום עבור שירות, כאשר לא ברור איזה שירות מגיע לאותו אח""ם.",אישיות חשובה מאוד,,אישיות חשובה מאוד,verified,3,אגף החקירות והמודיעין | אישיות חשובה מאוד | ארבעים ותשע (גימטריה),knesset,,knesset,13_ptm_532125.docx,clean,,human_review,knesset
kn4-0365,אח״ם,"הרי לא ייתכן שאדם אומר במפורש שהאנשים האלה דינם מוות – ואפילו סוחרים ברמלה ובלוד – והוא יסתובב כשיש תעודת אח""ם בכיסו, איש חשוב מאוד מטעם מדינת ישראל.",אישיות חשובה מאוד,,אישיות חשובה מאוד,verified,3,אגף החקירות והמודיעין | אישיות חשובה מאוד | ארבעים ותשע (גימטריה),knesset,,knesset,14_ptm_532462.docx,clean,,human_review,knesset
kn4-0366,אח״ם,"ואותם אנשים מסתובבים בינינו מכובדים, עם תעודת אח""ם, בכל מקום ומקום ועוברים עבירות פליליות על-פי החוק הישראלי, הן באיום ברצח והן בשליחת מרצחים, אבל הם מסתובבים עם תעודת אח""ם כזאת בכבוד רב.",אישיות חשובה מאוד,,אישיות חשובה מאוד,verified,3,אגף החקירות והמודיעין | אישיות חשובה מאוד | ארבעים ותשע (גימטריה),knesset,,knesset,14_ptm_532462.docx,clean,,human_review,knesset
kn4-0373,אח״ם,"כשקלינטון או כל אח""ם מגיע למדינת ישראל, אתה, בתור תושב ירושלים לשעבר – ואתה נמצא פה הרבה – אתה יודע כמה כבישים נסגרים פה בירושלים, כמה מסלולים.",אישיות חשובה מאוד,,אישיות חשובה מאוד,verified,3,אגף החקירות והמודיעין | אישיות חשובה מאוד | ארבעים ותשע (גימטריה),knesset,,knesset,14_ptm_532474.docx,clean,,human_review,knesset
kn4-0556,אח״ם,"אה, סגן השר, מורנו ורבנו סגן שר הביטחון ישיב על שאילתא בעל-פה מס' 107, מאת חבר הכנסת אחמד טיבי, בנושא: שלילת תעודות אח""ם.",אישיות חשובה מאוד,,אישיות חשובה מאוד,verified,3,אגף החקירות והמודיעין | אישיות חשובה מאוד | ארבעים ותשע (גימטריה),knesset,,knesset,15_ptm_532791.docx,clean,,human_review,knesset
kn4-0587,אח״ם,"יותר מזה, אותו שר פלסטיני נהנה מתעודת אח""ם.",אישיות חשובה מאוד,,אישיות חשובה מאוד,verified,3,אגף החקירות והמודיעין | אישיות חשובה מאוד | ארבעים ותשע (גימטריה),knesset,,knesset,15_ptm_532894.docx,clean,,human_review,knesset
kn4-0588,אח״ם,"הוא קורא להרוג את המתנחלים, להחזיר אותם בארון מתים, אנחנו מעניקים לו כלי ביטוי בטלוויזיה הישראלית בשידור חי, לא בפרשנות, וגם מעניקים לו תעודת אח""ם.",אישיות חשובה מאוד,,אישיות חשובה מאוד,verified,3,אגף החקירות והמודיעין | אישיות חשובה מאוד | ארבעים ותשע (גימטריה),knesset,,knesset,15_ptm_532894.docx,clean,,human_review,knesset
kn-0259,מס״ר,"ובכן, אותו מס""ר, מרכז לסיוע ורעיונות, אמור לענות על הציפיות שאתה העלית.",מרכז לסיוע ורעיונות,,מרכז לסיוע ורעיונות,verified,4,מפקד סירת | מרכז סימולציה רפואית | מרכז לסיוע ורעיונות | שלוש מאות (גימטריה),knesset,,knesset,13_ptm_532127.docx,human_review,,human_review,knesset
kn-0263,ת״א,"חבר הכנסת תיכון, כדי שלא תהיינה אי-הבנות, אנחנו דנים כאן בהצעת חוק ת""א – – –",תל אביב,,תל אביב,verified,8,תל אביב | תפוח אדמה | תרגום אונקלוס | תיק אזרחי | תחבושת אישית | מדדים של הבורסה לניירות ערך בתל אביב | תכנית אימונים | ארבע מאות ואחת (גימטריה),knesset,,knesset,13_ptm_532128.docx,human_review,,human_review,knesset
kn-0264,ת״א,"גם בדפים שמונחים לפני מדובר על הצעה ת""א, מ-1992.",תל אביב,,תל אביב,verified,8,תל אביב | תפוח אדמה | תרגום אונקלוס | תיק אזרחי | תחבושת אישית | מדדים של הבורסה לניירות ערך בתל אביב | תכנית אימונים | ארבע מאות ואחת (גימטריה),knesset,,knesset,13_ptm_532128.docx,human_review,,human_review,knesset
kn4-0585,ת״א,"(לא נקראה, נמסרה לפרוטוקול) אציין תחילה, כי ההחלטה לסגור את ""בית הנערה"" היא של עיריית ת""א–יפו, ומשיקולים כלכליים.",תל אביב,,תל אביב,verified,8,תל אביב | תפוח אדמה | תרגום אונקלוס | תיק אזרחי | תחבושת אישית | מדדים של הבורסה לניירות ערך בתל אביב | תכנית אימונים | ארבע מאות ואחת (גימטריה),knesset,,knesset,15_ptm_532887.docx,clean,,human_review,knesset
nat-0119,ת״א,"רוב השקעות הציבור הלא מתוחכם, המבקש להשקיע בבורסה באופן ישיר, מתבצעות דרך מוצרי מדד ת""א 35 (לשעבר ת""א 25).",תל אביב,ת״א.01,תל אביב,verified,7,תל אביב | תפוח אדמה | תרגום אונקלוס | תיק אזרחי | תחבושת אישית | מדדים של הבורסה לניירות ערך בתל אביב | תכנית אימונים,natural,yes,wikipedia,מדד תל אביב 35,,,wikipedia_natural,wiki_natural
nat-0120,ת״א,"רוב התעודות העוקבות אחר מדד ת""א 35 עושות זאת ביחס של 1:1 עם שער המדד.",תל אביב,ת״א.01,תל אביב,verified,7,תל אביב | תפוח אדמה | תרגום אונקלוס | תיק אזרחי | תחבושת אישית | מדדים של הבורסה לניירות ערך בתל אביב | תכנית אימונים,natural,yes,wikipedia,מדד תל אביב 35,,,wikipedia_natural,wiki_natural
nat-0121,ת״א,"התנהגות מדד ת""א 35 מושפעת באופן בולט מהתנהגות המדדים בארצות הברית ומדד DAX הגרמני.",תל אביב,ת״א.01,תל אביב,verified,7,תל אביב | תפוח אדמה | תרגום אונקלוס | תיק אזרחי | תחבושת אישית | מדדים של הבורסה לניירות ערך בתל אביב | תכנית אימונים,natural,yes,wikipedia,מדד תל אביב 35,,,wikipedia_natural,wiki_natural
kn4-0289,י״ל,"אישור הנושאים וההצעות לעבודות הגמר (ארבע י""ל) נעשה על-ידי הפיקוח על עבודות הגמר והפיקוח המקצועי על תחום הדעת שבו נכתבת העבודה.",ארבעים (גימטריה),,ארבעים (גימטריה),verified,6,יש להם | יש לומר | יהודה לב | יצחק לייבוש | יראה לי | ארבעים (גימטריה),knesset,,knesset,13_ptm_532393.docx,clean,,human_review,knesset
kn-0269,י״ל,"דרך אגב, חבל שאין שם על י""ל פרץ, שמספר ומקרב את ההווי מבחינה זו אל הציבור.",יצחק לייבוש,,יצחק לייבוש,verified,6,יש להם | יש לומר | יהודה לב | יצחק לייבוש | יראה לי | ארבעים (גימטריה),knesset,,knesset,13_ptm_532134.docx,human_review,,human_review,knesset
kn4-0244,י״ל,"הוא הזכיר לי סיפור של י""ל פרץ, ""בונצ'ה שתוק"", שלמדתי בנערותי, ואתה אפילו אמרת את זה ביידיש.",יצחק לייבוש,,יצחק לייבוש,verified,6,יש להם | יש לומר | יהודה לב | יצחק לייבוש | יראה לי | ארבעים (גימטריה),knesset,,knesset,13_ptm_532356.docx,clean,,human_review,knesset
kn4-0245,י״ל,"הוא היה צדיק כמו אותו כפרי בסיפור אחר של י""ל פרץ, שהתפלל – –",יצחק לייבוש,,יצחק לייבוש,verified,6,יש להם | יש לומר | יהודה לב | יצחק לייבוש | יראה לי | ארבעים (גימטריה),knesset,,knesset,13_ptm_532356.docx,clean,,human_review,knesset
nat-0024,י״ל,"י""ל פרץ הרבה להשתתף באספות פועלים, והחל משנת 1894–1897 הוציא 17 קונטרסים שכתב בעיקר בעצמו, ואלו היוו את מבשרי הספרות הסוציאליסטית ביידיש ברוסיה ובפולין.",יצחק לייבוש,י״ל.01,יצחק לייבוש,verified,5,יש להם | יש לומר | יהודה לב | יצחק לייבוש | יראה לי,natural,yes,wikipedia,"י""ל פרץ",,,wikipedia_natural,wiki_natural
kn4-0541,י״ל,"י""ל פרץ אמר: ""עם שחי – שר; עם ששר – חי"", ועם ישראל שר.",יצחק לייבוש,,יצחק לייבוש,verified,6,יש להם | יש לומר | יהודה לב | יצחק לייבוש | יראה לי | ארבעים (גימטריה),knesset,,knesset,15_ptm_532786.docx,clean,,human_review,knesset
nat-0023,י״ל,"לימים התפייסו שני היוצרים ביידיש, י""ל פרץ ושלום עליכם, ושבחו זה את יצירתו של חברו.",יצחק לייבוש,י״ל.01,יצחק לייבוש,verified,5,יש להם | יש לומר | יהודה לב | יצחק לייבוש | יראה לי,natural,yes,wikipedia,"י""ל פרץ",,,wikipedia_natural,wiki_natural
kn4-0243,י״ל,"חבר הכנסת שילנסקי, אתה מכיר את הסיפור של י""ל פרץ ""בונצ'ה שתוק""?",יצחק לייבוש,,יצחק לייבוש,verified,6,יש להם | יש לומר | יהודה לב | יצחק לייבוש | יראה לי | ארבעים (גימטריה),knesset,,knesset,13_ptm_532356.docx,clean,,human_review,knesset
kn-0270,ש״מ,"חברת הכנסת לימור לבנת, הצעת חוק ש""מ, בבקשה.",שלוש מאות וארבעים (גימטריה),,שלוש מאות וארבעים (גימטריה),verified,4,שם משפחה | שמע מינא | תיאור כמות סופית | שלוש מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532134.docx,human_review,,human_review,knesset
kn-0274,מל״ם,"כל ברשימת החברות העומדות להפרטה, כגון: החברה לפיתוח מפעלי תיירות, מל""ם מערכות, ""שיכון ופיתוח לישראל"", ""נפטא"", החברה לשירותי איכות הסביבה ברמת-חובב, ""מגן"", ""בזק"", ""כימיקלים לישראל"" וכן הלאה וכן הלאה.",מרכז למיכון משרדי,,מרכז למיכון משרדי,verified,7,"המרכז למורשת המודיעין | מוליך למחצה | המרכז (הישראלי) לחינוך מדעי | מודיעין לקראת משימה | משנה למלך, ספרו של רבי יהודה רוזאניס | מרכז למיכון משרדי | מאה ועשר (גימטריה)",knesset,,knesset,13_ptm_532139.docx,human_review,,human_review,knesset
